id,title,original_title,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,original_language,status,genres,production_companies,production_countries,belongs_to_collection,collection_name,director,composer,cast_top5,cast_top5_popularity,overview,tagline,roi,is_success,release_year,release_month,release_day_of_week,release_decade,release_season,main_genre,nb_genres,cast_avg_popularity,lead_actor_popularity,nb_production_companies,is_international,is_franchise,director_nb_movies_prior,director_avg_vote_prior,director_avg_roi_prior,genre_drama,genre_action,genre_comedy,genre_thriller,genre_adventure,genre_crime,genre_science_fiction,genre_fantasy,genre_horror,genre_family,genre_romance,genre_animation,inflation_factor,budget_2024,revenue_2024,franchise_position
507089,Five Nights at Freddy's,Five Nights at Freddy's,2023-10-25,110,20000000,291589416,7.326,4991,9.4791,en,Released,"['Horror', 'Thriller']","['Blumhouse Productions', 'Scott Cawthon Productions']",['US'],True,Five Nights at Freddy's Collection,Emma Tammi,Taylor Stewart,"['Josh Hutcherson', 'Piper Rubio', 'Elizabeth Lail', 'Matthew Lillard', 'Mary Stuart Masterson']","[6.2553, 2.3059, 2.5608, 4.7502, 2.2931]","Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",Can you survive five nights?,13.5794708,1,2023,10,2,2020,Automne,Horror,2,3.63306,6.2553,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,0,0,1,0,0,0,1.03,20600000.0,300337098.48,1.0
10330,Freaky Friday,Freaky Friday,2003-08-05,97,26000000,160846332,6.58,4249,5.1541,en,Released,"['Family', 'Fantasy', 'Comedy', 'Romance']","['Casual Friday Productions', 'Gunn Films', 'Walt Disney Pictures']",['US'],True,Freaky Friday Collection,Mark Waters,Rolfe Kent,"['Lindsay Lohan', 'Jamie Lee Curtis', 'Harold Gould', 'Chad Michael Murray', 'Mark Harmon']","[13.1257, 16.5341, 1.2103, 7.2199, 3.2595]","Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,5.186397384615384,1,2003,8,1,2000,Été,Family,4,8.2699,13.1257,3,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,1,0,1,1,0,1.73,44980000.0,278264154.36,1.0
1634,Free Willy,Free Willy,1993-07-16,112,20000000,153698625,6.2,1964,3.8499,en,Released,"['Family', 'Adventure', 'Drama']","['Warner Bros. Pictures', 'Le Studio Canal+', 'Regency Enterprises', 'Alcor Films', ""The Donners' Company""]","['US', 'FR']",True,Free Willy Collection,Simon Wincer,Basil Poledouris,"['Jason James Richter', 'Keiko', 'Lori Petty', 'August Schellenberg', 'Michael Madsen']","[0.8355, 0.1284, 1.9066, 0.4663, 1.8033]","When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",How far would you go for a friend?,6.68493125,1,1993,7,4,1990,Été,Family,3,1.0280200000000002,0.8355,5,1,1,0,6.80411559139785,1.8808109733333331,1,0,0,0,1,0,0,0,0,1,0,0,2.2,44000000.0,338136975.0,1.0
10634,Friday,Friday,1995-04-26,91,3500000,28215918,7.138,2001,6.2323,en,Released,"['Comedy', 'Drama']","['New Line Cinema', 'Ice Cube/Pat Charbonnet Productions', 'Priority Films']",['US'],True,Friday Collection,F. Gary Gray,Chuck Wild,"['Ice Cube', 'Chris Tucker', 'Nia Long', 'Tommy Lister Jr.', 'John Witherspoon']","[2.4356, 4.5746, 4.6155, 1.182, 0.6978]","Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",A lot can go down between Thursday and Saturday...,7.061690857142857,1,1995,4,2,1990,Printemps,Comedy,2,2.7011,2.4356,3,0,1,0,6.80411559139785,1.8808109733333331,1,0,1,0,0,0,0,0,0,0,0,0,2.08,7280000.0,58689109.440000005,1.0
10471,Next Friday,Next Friday,2000-01-12,98,11000000,59827328,6.485,643,3.8688,en,Released,['Comedy'],"['New Line Cinema', 'Cube Vision']",['US'],True,Friday Collection,Steve Carr,Terence Blanchard,"['Ice Cube', 'Mike Epps', 'Justin Pierce', 'John Witherspoon', 'Don Curry']","[2.4356, 1.3675, 0.6006, 0.6978, 0.1706]",A streetwise man flees South Central Los Angeles heading to the suburbs and his lottery-winner uncle and cousin to avoid a neighborhood thug with a grudge who has just escaped from prison. But trouble soon follows and the suburbs will never be the same.,The suburbs make the hood look good.,4.438848,1,2000,1,2,2000,Hiver,Comedy,1,1.05442,2.4356,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,0,0,0,0,0,1.84,20240000.0,110082283.52000001,2.0
4488,Friday the 13th,Friday the 13th,1980-05-09,95,550000,39925100,6.4,3319,6.4946,en,Released,['Horror'],"['Sean S. Cunningham Films', 'Georgetown Productions']",['US'],True,Friday the 13th Collection,Sean S. Cunningham,Harry Manfredini,"['Adrienne King', 'Betsy Palmer', 'Kevin Bacon', 'Jeannine Taylor', 'Harry Crosby']","[0.3319, 0.9024, 5.4827, 0.3142, 0.206]",Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",71.59109090909091,1,1980,5,4,1980,Printemps,Horror,1,1.44744,0.3319,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,0,0,0,0,0,1,0,0,0,3.85,2117500.0,153711635.0,1.0
9725,Friday the 13th Part 2,Friday the 13th Part 2,1981-05-01,86,1250000,21724205,6.197,1898,3.6033,en,Released,"['Horror', 'Thriller']","['Georgetown Productions', 'Paramount Pictures']",['US'],True,Friday the 13th Collection,Steve Miner,Harry Manfredini,"['Russell Todd', 'Amy Steel', 'John Furey', 'Adrienne King', 'Kirsten Baker']","[0.1926, 0.9639, 0.2785, 0.3302, 0.3413]","Five years after the horrible bloodbath at Camp Crystal Lake, new counselors roam the area, not sensing the ominous lurking presence that proves that the grisly legend is real.",The body count continues...,16.379364,1,1981,5,4,1980,Printemps,Horror,2,0.4213,0.1926,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,0,0,1,0,0,0,3.49,4362500.0,75817475.45,2.0
9728,Friday the 13th Part III,Friday the 13th Part III,1982-08-13,95,2300000,36697702,5.878,1596,3.2849,en,Released,"['Horror', 'Thriller']","['Jason Productions', 'Georgetown Productions', 'Paramount Pictures', 'Sean S. Cunningham Films', 'Frank Mancuso Jr. Productions']",['US'],True,Friday the 13th Collection,Steve Miner,Harry Manfredini,"['Richard Brooker', 'Dana Kimmell', 'Catherine Parks', 'Tracie Savage', 'David Wiley']","[0.2302, 0.421, 0.3522, 0.3167, 0.3552]","An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naïve friends. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason, who stalks them at every turn...",A new dimension in terror…,14.955522608695652,1,1982,8,4,1980,Été,Horror,2,0.33506,0.2302,5,0,1,1,6.197,16.379364,0,0,0,1,0,0,0,0,1,0,0,0,3.29,7567000.0,120735439.58,3.0
10281,Friday the 13th Part VII - The New Blood,Friday the 13th Part VII - The New Blood,1988-05-13,88,2800000,19170001,5.481,1205,3.3198,en,Released,"['Horror', 'Thriller']","['Friday Four Films Inc.', 'Sean S. Cunningham Films']",['US'],True,Friday the 13th Collection,John Carl Buechler,Harry Manfredini,"['Lar Park Lincoln', 'Kane Hodder', 'Terry Kiser', 'Kevin Spirtas', 'Susan Jennifer Sullivan']","[0.2509, 0.8618, 0.8191, 0.2614, 0.2627]","Tina Shepard, a telekinetic teenage girl, accidentally unchains Jason from his watery grave, allowing him to go on another killing spree in the area.","On Friday the 13th, Jason is back. But this time someone's waiting.",5.846428928571428,1,1988,5,4,1980,Printemps,Horror,2,0.49118,0.2509,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,0,0,1,0,0,0,2.69,7532000.0,51567302.69,4.0
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,100,5000000,14343976,4.941,1204,3.3171,en,Released,"['Horror', 'Thriller']",['Paramount Pictures'],['US'],True,Friday the 13th Collection,Rob Hedden,Fred Mollin,"['Jensen Daggett', 'Sharlene Martin', 'Scott Reeves', 'Tiffany Paulsen', 'Alex Diakun']","[0.3547, 0.3858, 0.3748, 0.3039, 0.6948]","Jason ships out aboard a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned.",New York has a new problem.,1.8687952,1,1989,7,4,1980,Été,Horror,2,0.4227999999999999,0.3547,1,0,1,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,0,0,1,0,0,0,2.56,12800000.0,36720578.56,5.0
6466,Freddy vs. Jason,Freddy vs. Jason,2003-08-15,97,30000000,116643421,6.088,2822,5.4496,en,Released,['Horror'],"['Yannix Technology Corporation', 'New Line Cinema', 'Avery Pix', 'Crystal Lake Entertainment', 'WTC Productions', 'Sean S. Cunningham Films']",['US'],True,Friday the 13th Collection,Ronny Yu,Graeme Revell,"['Robert Englund', 'Ken Kirzinger', 'Monica Keena', 'Jason Ritter', 'Kelly Rowland']","[2.111, 0.7524, 1.3343, 2.0567, 1.4823]","Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",Even a killer has something to fear.,2.8881140333333333,1,2003,8,4,2000,Été,Horror,1,1.5473400000000002,2.111,6,0,1,1,6.1,1.02754632,0,0,0,0,0,0,0,0,1,0,0,0,1.73,51900000.0,201793118.32999998,6.0
58151,Fright Night,Fright Night,2011-08-18,106,30000000,41002607,6.236,2103,3.1738,en,Released,"['Horror', 'Comedy']","['Gaeta / Rosenzweig Films', 'DreamWorks Pictures', 'Michael De Luca Productions', 'Reliance Entertainment']","['IN', 'US']",True,Fright Night (Reboot) Collection,Craig Gillespie,Ramin Djawadi,"['Anton Yelchin', 'Colin Farrell', 'Toni Collette', 'David Tennant', 'Imogen Poots']","[1.5971, 8.1845, 2.4944, 2.974, 1.8848]","A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician.",You can't run from evil when it lives next door.,0.3667535666666666,0,2011,8,3,2010,Été,Horror,2,3.42696,1.5971,4,1,1,1,7.199,-0.0588614166666666,0,0,1,0,0,0,0,0,1,0,0,0,1.41,42300000.0,57813675.87,1.0
755,From Dusk Till Dawn,From Dusk Till Dawn,1996-01-19,108,19000000,25800000,7.042,6467,7.4163,en,Released,"['Horror', 'Action', 'Thriller', 'Crime']","['Los Hooligans Productions', 'A Band Apart', 'Dimension Films']",['US'],True,From Dusk Till Dawn Collection,Robert Rodriguez,Graeme Revell,"['George Clooney', 'Quentin Tarantino', 'Harvey Keitel', 'Juliette Lewis', 'Ernest Liu']","[7.5829, 4.4376, 2.4544, 3.8153, 0.2341]","After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious clientele.",One night is all that stands between them and freedom. But it's going to be one hell of a night.,0.3578947368421052,0,1996,1,4,1990,Hiver,Horror,4,3.70486,7.5829,3,0,1,1,6.936,2.629349285714285,0,1,0,1,0,1,0,0,1,0,0,0,2.02,38380000.0,52116000.0,1.0
109445,Frozen,Frozen,2013-11-20,102,150000000,1274219009,7.247,17526,18.7007,en,Released,"['Animation', 'Family', 'Adventure', 'Fantasy']",['Walt Disney Animation Studios'],['US'],True,Frozen Collection,Chris Buck,Christophe Beck,"['Idina Menzel', 'Kristen Bell', 'Jonathan Groff', 'Josh Gad', 'Livvy Stubenrauch']","[1.5959, 4.4614, 1.1698, 1.868, 0.2567]","Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",Who will save the day? The ice guy? The nice guy? The snow man? Or no man?,7.494793393333333,1,2013,11,2,2010,Automne,Animation,4,1.87036,1.5959,1,0,1,1,7.397,2.447692307692308,0,0,0,0,1,0,0,1,0,1,0,1,1.36,204000000.0,1732937852.24,1.0
330457,Frozen II,Frozen II,2019-11-20,103,150000000,1453683476,7.232,10255,11.3703,en,Released,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",['Walt Disney Animation Studios'],['US'],True,Frozen Collection,Jennifer Lee,Christophe Beck,"['Idina Menzel', 'Kristen Bell', 'Josh Gad', 'Jonathan Groff', 'Evan Rachel Wood']","[1.5959, 4.4614, 1.868, 1.1698, 2.7946]","Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",The past is not what it seems.,8.691223173333332,1,2019,11,2,2010,Automne,Family,5,2.37794,1.5959,1,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,1,0,0,1,0,1,0,1,1.24,186000000.0,1802567510.24,2.0
14869,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,2009-08-03,118,175000000,302500000,5.783,4896,5.7875,en,Released,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['Paramount Pictures', 'Spyglass Entertainment', 'di Bonaventura Pictures', 'Hasbro', 'Kontsept Film Company']","['US', 'CZ', 'FR', 'JP']",True,G.I. Joe (Live-Action) Collection,Stephen Sommers,Alan Silvestri,"['Adewale Akinnuoye-Agbaje', 'Christopher Eccleston', 'Lee Byung-hun', 'Joseph Gordon-Levitt', 'Sienna Miller']","[1.3784, 1.5666, 4.094, 4.7088, 3.4102]","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.","When all else fails, they don't.",0.7285714285714285,0,2009,8,0,2000,Été,Adventure,4,3.0316,1.3784,5,1,1,4,6.483,1.9618521206738946,0,1,0,1,1,0,1,0,0,0,0,0,1.48,259000000.0,447700000.0,1.0
72559,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013-03-27,110,130000000,371900000,5.651,5746,5.5933,en,Released,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","['Paramount Pictures', 'Hasbro', 'di Bonaventura Pictures', 'Saints LA', 'Metro-Goldwyn-Mayer', 'Skydance Media']","['CA', 'US']",True,G.I. Joe (Live-Action) Collection,Jon M. Chu,Henry Jackman,"['Dwayne Johnson', 'Bruce Willis', 'Jonathan Pryce', 'Adrianne Palicki', 'Ray Park']","[5.8606, 5.8346, 2.3723, 3.6054, 1.5946]","Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",Heroes are made in America.,1.8607692307692307,1,2013,3,2,2010,Printemps,Action,4,3.8535,5.8606,6,1,1,1,6.816,4.309726966666667,0,1,0,1,1,0,1,0,0,0,0,0,1.36,176800000.0,505784000.00000006,2.0
8920,Garfield,Garfield,2004-06-10,80,50000000,200800000,5.728,4227,4.4513,en,Released,"['Comedy', 'Family']","['Davis Entertainment', '20th Century Fox']",['US'],True,Garfield (Live-Action/CGI) Collection,Peter Hewitt,Christophe Beck,"['Bill Murray', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Stephen Tobolowsky', 'Evan Arnold']","[2.3069, 2.176, 16.9226, 1.7389, 0.3919]","Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",It’s his world… we just live in it.,3.016,1,2004,6,3,2000,Été,Comedy,2,4.70726,2.3069,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,0,0,1,0,0,1.68,84000000.0,337344000.0,1.0
9513,Garfield: A Tail of Two Kitties,Garfield: A Tail of Two Kitties,2006-06-15,86,60000000,141700000,5.612,2337,3.2588,en,Released,"['Comedy', 'Family', 'Adventure']","['20th Century Fox', 'Davis Entertainment', 'Dune Entertainment', 'Major Studio Partners', 'Ingenious Media', 'Ingenious Film Partners']","['GB', 'US']",True,Garfield (Live-Action/CGI) Collection,Tim Hill,Christophe Beck,"['Breckin Meyer', 'Jennifer Love Hewitt', 'Billy Connolly', 'Bill Murray', 'Tim Curry']","[2.3225, 16.1622, 1.908, 2.3069, 3.3738]","Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",2 much of a good thing is even better.,1.3616666666666666,1,2006,6,3,2000,Été,Comedy,3,5.21468,2.3225,6,1,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,1,0,0,0,0,1,0,0,1.58,94800000.0,223886000.0,2.0
10603,George of the Jungle,George of the Jungle,1997-07-15,92,55000000,174463257,5.661,2240,4.4518,en,Released,"['Adventure', 'Comedy', 'Family', 'Romance']","['Mandeville Films', 'Walt Disney Pictures']",['US'],True,George of the Jungle Collection,Sam Weisman,Marc Shaiman,"['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'John Cleese', 'Richard Roundtree']","[4.6802, 2.9089, 1.7347, 5.6687, 1.5143]","Deep in the African jungle, a baby named George, the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rainforest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a witty talking gorilla; and Shep, a peanut-loving pooch of an elephant. But when poachers mess with George's pals, the King of Swing swings into action.",Watch out!,2.1720592181818184,1,1997,7,1,1990,Été,Adventure,4,3.3013600000000003,4.6802,2,0,1,0,6.80411559139785,1.8808109733333331,0,0,1,0,1,0,0,0,0,1,1,0,1.98,108900000.0,345437248.86,1.0
1250,Ghost Rider,Ghost Rider,2007-01-15,114,110000000,228738393,5.591,6420,8.0319,en,Released,"['Thriller', 'Action', 'Fantasy']","['Crystal Sky Pictures', 'Relativity Media', 'Columbia Pictures', 'Marvel Studios', 'Canarsie']",['US'],True,Ghost Rider Collection,Mark Steven Johnson,Christopher Young,"['Nicolas Cage', 'Eva Mendes', 'Sam Elliott', 'Wes Bentley', 'Peter Fonda']","[6.7171, 4.0094, 4.64, 2.2125, 1.0227]","In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",Long ago he made a deal to save someone he loved.,1.0794399363636364,1,2007,1,0,2000,Hiver,Thriller,3,3.72034,6.7171,5,0,1,1,5.294,1.2971758717948718,0,1,0,1,0,0,0,1,0,0,0,0,1.54,169400000.0,352257125.22,1.0
